ticker,sector,high1_date,high1,high2_date,high2,rsi1,rsi2,entry_date,entry_close,exit_date,exit_close,stock_60d_return,spy_entry_close,spy_exit_date,spy_exit_close,spy_60d_return,pair_pnl
KLAC,Technology,2015-10-21,67.27,2015-12-29,70.28,83.00270912670425,63.80710115686028,2016-01-06,66.58,2016-04-04,72.83,0.09387203364373686,198.82,2016-04-04,206.25,0.03737048586661307,-0.056501547777123795
KDP,Consumer Defensive,2015-10-28,14.64,2015-12-29,15.34,82.8652945341947,64.67152045324401,2016-01-06,15.21,2016-04-04,14.65,-0.036817882971729166,198.82,2016-04-04,206.25,0.03737048586661307,0.07418836883834223
STZ,Consumer Defensive,2015-10-12,138.67,2015-12-29,144.87,67.10126032090119,58.93419166219716,2016-01-06,143.12,2016-04-04,151.47,0.058342649524874224,198.82,2016-04-04,206.25,0.03737048586661307,-0.020972163658261156
LOW,Consumer Cyclical,2015-10-12,73.98,2015-12-29,77.67,66.12741041880372,58.60505497327311,2016-01-06,73.94,2016-04-04,76.18,0.030294833648904618,198.82,2016-04-04,206.25,0.03737048586661307,0.00707565221770845
A,Healthcare,2015-11-02,38.62,2015-12-29,42.48,69.18962951388752,62.81652228182007,2016-01-06,40.73,2016-04-04,40.01,-0.017677387674932432,198.82,2016-04-04,206.25,0.03737048586661307,0.0550478735415455
HD,Consumer Cyclical,2015-10-23,125.75,2015-12-29,134.33,67.9831165300285,58.77495521881903,2016-01-06,129.08,2016-04-04,134.85,0.044700960644561416,198.82,2016-04-04,206.25,0.03737048586661307,-0.007330474777948348
GOOG,Communication Services,2015-10-23,36.5,2015-12-29,39.0,71.1022576892591,64.41953930856126,2016-01-06,37.18,2016-04-04,37.26,0.002151694459386677,198.82,2016-04-04,206.25,0.03737048586661307,0.03521879140722639
NVDA,Technology,2015-10-23,0.7195,2015-12-30,0.8485,78.58281207871147,60.745945549678694,2016-01-07,0.757,2016-04-05,0.89375,0.1806472919418758,194.05,2016-04-05,204.19,0.052254573563514484,-0.1283927183783613
SWK,Industrials,2015-10-09,103.11,2015-12-30,108.47,56.96766742996502,50.22033079255818,2016-01-07,98.41,2016-04-05,104.57,0.062595264708871,194.05,2016-04-05,204.19,0.052254573563514484,-0.010340691145356518
IFF,Basic Materials,2015-10-30,117.05,2015-12-30,122.09,68.8223398695024,56.41698865287501,2016-01-07,116.59,2016-04-05,115.34,-0.01072133116047691,194.05,2016-04-05,204.19,0.052254573563514484,0.0629759047239914
GE,Industrials,2015-10-23,142.75,2015-12-31,150.7,74.08742451048755,60.87084165931213,2016-01-08,136.15,2016-04-06,147.87,0.08608152772677191,191.92,2016-04-06,206.42,0.07555231346394331,-0.010529214262828601
KMB,Consumer Defensive,2015-10-23,122.73,2016-01-05,130.05,79.45177832971588,63.43858957916818,2016-01-12,126.13,2016-04-08,137.49,0.09006580512170004,193.66,2016-04-08,204.5,0.055974388102860706,-0.03409141701883933
NOC,Industrials,2015-10-13,177.92,2016-01-06,193.2,65.8325067485712,55.18777377858035,2016-01-13,184.86,2016-04-11,199.51,0.0792491615276425,188.83,2016-04-11,204.02,0.08044272626171689,0.0011935647340743927
ULTA,Consumer Cyclical,2015-11-02,175.78,2016-01-07,186.49,60.64376727760826,54.49816306014971,2016-01-14,177.88,2016-04-12,203.94,0.14650326062514063,191.93,2016-04-12,205.92,0.0728911582347731,-0.07361210239036753
DLR,Real Estate,2015-11-02,75.2,2016-01-12,79.54,73.80743107219575,67.75549447342561,2016-01-20,72.64,2016-04-15,87.97,0.2110407488986783,185.65,2016-04-15,207.78,0.11920280096956626,-0.09183794792911204
LHX,Industrials,2015-11-03,82.23,2016-01-13,89.35,67.42105656519523,49.32475151474337,2016-01-21,82.85,2016-04-18,77.69,-0.06228123114061557,186.69,2016-04-18,209.24,0.12078847286946282,0.18306970401007838
MDT,Healthcare,2015-10-19,74.5,2016-01-13,77.88,62.20023496400138,44.17187898064724,2016-01-21,74.6,2016-04-18,77.63,0.040616621983914136,186.69,2016-04-18,209.24,0.12078847286946282,0.08017185088554868
TSN,Consumer Defensive,2015-10-23,47.71,2016-01-13,53.95,65.39420328097981,57.46207949012757,2016-01-21,51.01,2016-04-18,65.79,0.28974710841011575,186.69,2016-04-18,209.24,0.12078847286946282,-0.16895863554065293
EXR,Real Estate,2015-12-07,87.37,2016-01-13,91.99,69.67622940518669,56.892384206399385,2016-01-21,84.72,2016-04-18,90.56,0.0689329556185081,186.69,2016-04-18,209.24,0.12078847286946282,0.05185551725095472
PSA,Real Estate,2015-11-02,235.33,2016-01-13,254.66,72.99896106212935,55.027061741486314,2016-01-21,241.06,2016-04-18,272.6,0.1308387953206671,186.69,2016-04-18,209.24,0.12078847286946282,-0.010050322451204297
LHX,Industrials,2015-11-03,82.23,2016-02-01,87.14,67.42105656519523,56.24068213005077,2016-02-08,73.02,2016-05-04,74.4,0.01889893179950719,185.42,2016-05-04,205.01,0.10565203322187466,0.08675310142236747
EXR,Real Estate,2015-12-07,87.37,2016-02-02,91.74,69.67622940518669,57.94306422982049,2016-02-09,79.28,2016-05-05,90.73,0.1444248234106964,185.43,2016-05-05,204.97,0.10537669201315847,-0.03904813139753793
META,Communication Services,2015-11-05,110.65,2016-02-02,117.59,73.66738181748642,68.4630489738239,2016-02-09,99.54,2016-05-05,117.81,0.18354430379746822,185.43,2016-05-05,204.97,0.10537669201315847,-0.07816761178430975
GOOGL,Communication Services,2015-11-11,38.45,2016-02-02,40.52,72.84490077133339,60.97802718398933,2016-02-09,35.05,2016-05-05,35.74,0.019686162624821923,185.43,2016-05-05,204.97,0.10537669201315847,0.08569052938833654
ED,Utilities,2016-01-19,69.26,2016-02-25,72.49,73.18960341866739,61.88779872516084,2016-03-03,70.63,2016-05-27,72.74,0.029873991221860408,199.78,2016-05-27,210.24,0.05235759335268808,0.022483602130827673
HRL,Consumer Defensive,2015-12-23,40.39,2016-03-03,44.45,72.40727913338033,63.95883558932428,2016-03-10,43.51,2016-06-06,34.01,-0.21834061135371186,199.54,2016-06-06,211.35,0.05918612809461754,0.2775267394483294
UDR,Real Estate,2018-08-06,39.46,2018-10-30,41.13,71.11289534669393,57.36148326472698,2018-11-06,39.97,2019-02-05,44.09,0.10307730798098591,275.12,2019-02-05,273.1,-0.007342250654259863,-0.11041955863524577
VZ,Communication Services,2018-08-17,55.21,2018-10-30,58.8,73.38493603303019,67.93375848643709,2018-11-06,57.21,2019-02-05,54.14,-0.053661947212025884,275.12,2019-02-05,273.1,-0.007342250654259863,0.04631969655776602
TMUS,Communication Services,2018-08-21,66.64,2018-11-07,70.78,68.91144374949891,59.774753243725684,2018-11-14,68.12,2019-02-13,69.07,0.013945977686435462,270.2,2019-02-13,274.99,0.01772760917838645,0.0037816314919509875
PGR,Financial Services,2018-08-21,67.63,2018-11-07,73.69,81.56951043500851,63.77076938026427,2018-11-14,64.8,2019-02-13,70.8,0.09259259259259256,270.2,2019-02-13,274.99,0.01772760917838645,-0.07486498341420611
CRL,Healthcare,2018-09-14,132.49,2018-11-07,138.89,78.03898768387653,68.26044109519607,2018-11-14,128.71,2019-02-13,139.12,0.08087949654261517,270.2,2019-02-13,274.99,0.01772760917838645,-0.06315188736422872
ELV,Healthcare,2018-08-16,268.04,2018-11-07,290.84,77.62721156567791,64.42373523412127,2018-11-14,280.1,2019-02-13,305.7,0.09139593002499091,270.2,2019-02-13,274.99,0.01772760917838645,-0.07366832084660446
WBD,Communication Services,2018-09-14,32.65,2018-11-08,34.89,78.36628223790746,60.17813805303614,2018-11-15,31.76,2019-02-14,28.77,-0.09414357682619656,273.02,2019-02-14,274.38,0.00498132004981322,0.09912489687600978
J,Industrials,2018-09-20,64.44,2018-11-08,68.02,76.08171238728163,60.24032193804815,2018-11-15,62.04,2019-02-14,56.16,-0.09477756286266925,273.02,2019-02-14,274.38,0.00498132004981322,0.09975888291248247
HSIC,Healthcare,2018-08-22,64.8863,2018-11-08,69.898,67.67700359448274,59.109916238849,2018-11-15,67.4824,2019-02-14,62.37,-0.07575901272035379,273.02,2019-02-14,274.38,0.00498132004981322,0.08074033277016701
PFE,Healthcare,2018-08-20,40.54,2018-11-09,42.29,78.2281134550793,54.480754541520874,2018-11-16,41.25,2019-02-15,40.19,-0.025696969696969774,273.73,2019-02-15,277.37,0.0132977751799217,0.038994744876891474
BSX,Healthcare,2018-09-04,36.45,2018-11-09,38.67,69.7923229527178,62.35020003211989,2018-11-16,37.21,2019-02-15,40.01,0.07524858908895449,273.73,2019-02-15,277.37,0.0132977751799217,-0.06195081390903279
CINF,Financial Services,2018-09-06,77.99,2018-11-12,81.96,71.82587545038669,60.99758748714788,2018-11-19,80.71,2019-02-19,85.61,0.060711188204683575,269.1,2019-02-19,277.85,0.03251579338535859,-0.02819539481932498
FE,Utilities,2018-08-17,37.52,2018-11-12,39.38,68.18105621835923,62.71159028761106,2018-11-19,38.54,2019-02-19,39.6,0.02750389206019732,269.1,2019-02-19,277.85,0.03251579338535859,0.005011901325161272
HCA,Healthcare,2018-08-20,132.4,2018-11-12,144.96,79.15439286750373,62.769090670560736,2018-11-19,135.16,2019-02-19,143.59,0.06237052382361652,269.1,2019-02-19,277.85,0.03251579338535859,-0.029854730438257926
ELV,Healthcare,2018-09-07,273.14,2018-11-16,288.94,73.51667481260274,59.61961392392731,2018-11-26,281.33,2019-02-25,314.4,0.11754878612305841,267.5,2019-02-25,279.52,0.044934579439252165,-0.07261420668380625
ULTA,Consumer Cyclical,2018-09-11,290.295,2018-11-19,322.4899,80.85163589907972,70.7402229882981,2018-11-27,296.83,2019-02-26,310.0,0.044368830643802815,268.4,2019-02-26,279.32,0.04068554396423263,-0.0036832866795701857
MKC,Consumer Defensive,2018-09-17,66.42,2018-11-19,75.68,75.71867901103343,64.71083983420837,2018-11-27,73.56,2019-02-26,66.52,-0.09570418705818384,268.4,2019-02-26,279.32,0.04068554396423263,0.13638973102241647
HRL,Consumer Defensive,2018-09-13,42.29,2018-11-19,46.26,80.65495366635822,67.1480331955143,2018-11-27,44.99,2019-02-26,42.17,-0.06268059568793061,268.4,2019-02-26,279.32,0.04068554396423263,0.10336613965216324
AEE,Utilities,2018-09-10,66.11,2018-11-20,70.68,70.48895473432512,64.94656429598484,2018-11-28,68.11,2019-02-27,70.42,0.033915724563206684,274.58,2019-02-27,279.2,0.016825697428800357,-0.017090027134406327
LLY,Healthcare,2018-08-27,106.49,2018-11-20,116.2,75.89509241577164,59.09790645622704,2018-11-28,115.53,2019-02-27,125.68,0.08785596814680185,274.58,2019-02-27,279.2,0.016825697428800357,-0.0710302707180015
ESS,Real Estate,2018-09-11,250.94,2018-11-21,262.23,66.61515937702522,60.963704838189315,2018-11-29,259.34,2019-02-28,279.84,0.07904681113596057,273.98,2019-02-28,278.68,0.017154536827505673,-0.0618922743084549
CLX,Consumer Defensive,2018-09-21,153.38,2018-11-28,167.7,71.98335790056429,66.8526474837457,2018-12-06,163.76,2019-03-06,156.84,-0.04225696140693691,269.84,2019-03-06,277.33,0.027757189445597463,0.07001415085253437
CCEP,Consumer Defensive,2018-09-21,46.16,2018-11-29,49.26,77.04692919984006,63.28675951765709,2018-12-07,47.04,2019-03-07,47.76,0.015306122448979664,263.57,2019-03-07,275.01,0.04340402929013165,0.028097906841151987
DELL,Technology,2018-09-14,27.79,2018-11-30,30.05,74.5427713854603,65.33336111126937,2018-12-10,29.22,2019-03-08,26.52,-0.0924024640657084,264.07,2019-03-08,274.46,0.03934562805316766,0.13174809211887606
CI,Healthcare,2018-10-05,216.0,2018-12-03,226.61,82.22399499906685,66.69936462557597,2018-12-11,205.94,2019-03-11,163.63,-0.20544818879285232,264.13,2019-03-11,278.44,0.054177866959451704,0.259626055752304
ICE,Financial Services,2018-09-11,78.48,2018-12-03,82.65,70.99289293176773,59.94103709258886,2018-12-11,78.09,2019-03-11,72.55,-0.07094378281470104,264.13,2019-03-11,278.44,0.054177866959451704,0.12512164977415274
MOS,Basic Materials,2018-10-04,34.01,2018-12-03,37.33,71.01152237578614,62.52567812170168,2018-12-11,33.0,2019-03-11,28.71,-0.13,264.13,2019-03-11,278.44,0.054177866959451704,0.1841778669594517
CINF,Financial Services,2018-09-21,79.67,2018-12-03,82.86,71.63973521284257,65.24588848698372,2018-12-11,79.14,2019-03-11,85.45,0.07973212029315135,264.13,2019-03-11,278.44,0.054177866959451704,-0.02555425333369965
CRL,Healthcare,2018-09-14,132.49,2018-12-03,139.72,78.03898768387653,63.68800377580601,2018-12-11,128.81,2019-03-11,140.35,0.08958931759956523,264.13,2019-03-11,278.44,0.054177866959451704,-0.03541145064011353
BALL,Consumer Cyclical,2018-09-18,45.21,2018-12-03,50.19,79.30668818391084,61.796696679620645,2018-12-11,47.83,2019-03-11,55.6,0.16245034497177513,264.13,2019-03-11,278.44,0.054177866959451704,-0.10827247801232343
ALLE,Industrials,2018-09-10,90.18,2018-12-03,94.3,72.8097599423341,66.59848440553841,2018-12-11,87.31,2019-03-11,88.58,0.01454587103424565,264.13,2019-03-11,278.44,0.054177866959451704,0.039631995925206054
UAL,Industrials,2018-09-17,91.389,2018-12-03,97.85,71.15951538512343,66.12329499369619,2018-12-11,88.14,2019-03-11,82.38,-0.065350578624915,264.13,2019-03-11,278.44,0.054177866959451704,0.1195284455843667
AEE,Utilities,2018-09-10,66.11,2018-12-04,70.95,70.48895473432512,65.23541441679356,2018-12-12,69.84,2019-03-12,72.37,0.036225658648339154,265.46,2019-03-12,279.49,0.05285165373314249,0.016625995084803336
TSCO,Consumer Cyclical,2018-09-28,18.49,2018-12-04,19.35,64.96141577416884,51.854700536168714,2018-12-12,18.35,2019-03-12,18.11,-0.013079019073569564,265.46,2019-03-12,279.49,0.05285165373314249,0.06593067280671205
JNJ,Healthcare,2018-09-21,143.13,2018-12-04,148.99,77.78855192695653,58.12710103964682,2018-12-12,147.1,2019-03-12,139.18,-0.05384092454112843,265.46,2019-03-12,279.49,0.05285165373314249,0.10669257827427092
PG,Consumer Defensive,2018-09-21,86.28,2018-12-04,94.86,71.72167681303867,61.591905759787544,2018-12-12,94.03,2019-03-12,100.05,0.06402212059980861,265.46,2019-03-12,279.49,0.05285165373314249,-0.011170466866666118
UNH,Healthcare,2018-10-03,272.07,2018-12-04,287.94,63.537300089200855,57.767959869618295,2018-12-12,270.64,2019-03-12,245.88,-0.09148684599467927,265.46,2019-03-12,279.49,0.05285165373314249,0.14433849972782176
SBUX,Consumer Cyclical,2018-09-26,57.84,2018-12-04,68.15,73.20111434996554,59.73821388936488,2018-12-12,66.13,2019-03-12,70.05,0.05927718130954185,265.46,2019-03-12,279.49,0.05285165373314249,-0.006425527576399359
HCA,Healthcare,2018-10-09,141.11,2018-12-04,147.42,68.30648408379491,56.42975003238131,2018-12-12,134.96,2019-03-12,128.88,-0.04505038529934802,265.46,2019-03-12,279.49,0.05285165373314249,0.0979020390324905
ELV,Healthcare,2018-10-09,280.43,2018-12-04,300.57,68.49261693452816,61.364623450533195,2018-12-12,278.56,2019-03-12,296.98,0.06612578977599082,265.46,2019-03-12,279.49,0.05285165373314249,-0.013274136042848328
HRL,Consumer Defensive,2018-09-13,42.29,2018-12-04,45.7,80.65495366635822,55.1341334521874,2018-12-12,45.17,2019-03-12,42.41,-0.061102501660394215,265.46,2019-03-12,279.49,0.05285165373314249,0.1139541553935367
AON,Financial Services,2018-09-27,158.77,2018-12-04,166.55,69.91491006520656,55.16738830956735,2018-12-12,155.4,2019-03-12,166.48,0.07129987129987114,265.46,2019-03-12,279.49,0.05285165373314249,-0.018448217566728653
AMT,Real Estate,2018-10-30,161.71,2018-12-07,168.58,71.92173684940377,64.17709387007936,2018-12-14,166.6,2019-03-14,187.97,0.1282713085234093,260.47,2019-03-14,281.16,0.07943333205359537,-0.048837976469813915
TSLA,Consumer Cyclical,2018-11-08,23.84,2018-12-07,25.3,68.07843080228433,59.553456047898386,2018-12-14,24.38,2019-03-14,19.33,-0.20713699753896642,260.47,2019-03-14,281.16,0.07943333205359537,0.2865703295925618
UDR,Real Estate,2018-09-13,40.67,2018-12-07,42.98,66.72061733193343,60.28582270822224,2018-12-14,42.01,2019-03-14,45.33,0.07902880266603196,260.47,2019-03-14,281.16,0.07943333205359537,0.0004045293875634126
CME,Financial Services,2018-10-05,182.97,2018-12-12,192.89,70.61017597903557,51.180020801473155,2018-12-19,185.53,2019-03-19,168.73,-0.09055139330566486,251.26,2019-03-19,282.4,0.1239353657565867,0.21448675906225156
CLX,Consumer Defensive,2018-09-21,153.38,2018-12-12,167.54,71.98335790056429,56.78194255695851,2018-12-19,154.85,2019-03-19,156.87,0.013044882144010339,251.26,2019-03-19,282.4,0.1239353657565867,0.11089048361257636
SBUX,Consumer Cyclical,2018-09-26,57.84,2018-12-13,67.22,73.20111434996554,60.084565830468804,2018-12-20,62.15,2019-03-20,71.63,0.15253419147224445,247.17,2019-03-20,281.55,0.1390945503095038,-0.013439641162740656
XEL,Utilities,2018-10-24,50.53,2018-12-14,54.11,68.10715673195078,61.934449057461286,2018-12-21,50.9,2019-03-21,56.48,0.10962671905697441,240.7,2019-03-21,284.73,0.18292480265891164,0.07329808360193724
TEAM,Technology,2018-12-04,89.82,2019-01-18,100.0,60.669865852846456,53.79882138261511,2019-01-28,94.72,2019-04-24,103.17,0.08921030405405417,263.76,2019-04-24,292.23,0.10793903548680639,0.01872873143275222
PG,Consumer Defensive,2018-10-24,90.7,2019-01-23,96.41,68.78002960439373,60.33901683831237,2019-01-30,94.52,2019-04-26,105.86,0.11997460854845543,267.58,2019-04-26,293.41,0.09653187831676524,-0.02344273023169019
NRG,Utilities,2018-11-12,40.38,2019-01-25,42.0,66.74610861080153,55.43283726027698,2019-02-01,40.8,2019-04-30,41.17,0.009068627450980582,270.06,2019-04-30,294.02,0.08872102495741685,0.07965239750643627
CMS,Utilities,2019-12-20,63.44,2020-03-17,67.79,63.707228966391575,50.15722062808223,2020-03-24,51.43,2020-06-18,59.03,0.14777367295352906,243.15,2020-06-18,311.78,0.28225375282747267,0.13448007987394361
WEC,Utilities,2020-01-31,101.37,2020-03-17,109.53,76.35641519586869,54.02670506833307,2020-03-24,80.21,2020-06-18,89.86,0.1203091883805012,243.15,2020-06-18,311.78,0.28225375282747267,0.16194456444697147
KMB,Consumer Defensive,2019-12-20,138.66,2020-03-17,146.85,62.20042039908878,54.20044034344836,2020-03-24,117.38,2020-06-18,142.41,0.21323905264951448,243.15,2020-06-18,311.78,0.28225375282747267,0.06901470017795819
CLX,Consumer Defensive,2020-02-10,168.96,2020-03-18,214.26,73.85160066523304,64.22784190864863,2020-03-25,165.66,2020-06-19,217.64,0.3137752022214173,246.79,2020-06-19,308.64,0.25061793427610524,-0.06315726794531207
HRL,Consumer Defensive,2020-02-14,48.86,2020-03-18,51.53,70.27359876439725,61.487236203184494,2020-03-25,41.94,2020-06-19,48.55,0.1576061039580352,246.79,2020-06-19,308.64,0.25061793427610524,0.09301183031807003
LLY,Healthcare,2019-12-20,137.0,2020-03-18,144.0,88.37423373676324,54.254071166206444,2020-03-25,121.94,2020-06-19,159.94,0.31162866983762516,246.79,2020-06-19,308.64,0.25061793427610524,-0.061010735561519924
MRNA,Healthcare,2020-02-10,23.95,2020-03-19,34.98,65.23268034010144,56.582070205078885,2020-03-26,27.94,2020-06-22,64.75,1.3174659985683608,261.2,2020-06-22,310.62,0.18920367534456362,-1.1282623232237972
GILD,Healthcare,2020-02-07,71.19,2020-03-19,85.97,65.53189335795203,59.53446999321019,2020-03-26,73.86,2020-06-22,75.67,0.024505821825074436,261.2,2020-06-22,310.62,0.18920367534456362,0.16469785351948918
NFLX,Communication Services,2020-01-24,35.99,2020-03-31,38.3,64.94227278655305,56.68821094812313,2020-04-07,37.23,2020-07-02,47.69,0.28095621810367977,265.13,2020-07-02,312.23,0.17764870063742322,-0.10330751746625655
VRTX,Healthcare,2020-01-22,237.47,2020-04-07,267.45,68.25560239923902,57.13102898726992,2020-04-15,255.23,2020-07-10,294.45,0.15366532147474832,277.76,2020-07-10,317.59,0.14339717741935476,-0.010268144055393558
ODFL,Industrials,2020-01-17,70.06,2020-04-07,73.5,78.8255060219449,59.09271834885974,2020-04-15,66.38,2020-07-10,88.44,0.332329014763483,277.76,2020-07-10,317.59,0.14339717741935476,-0.18893183734412822
DLR,Real Estate,2020-02-21,138.46,2020-04-09,152.59,75.38413432800013,61.52314234265046,2020-04-17,149.2,2020-07-14,146.78,-0.01621983914209102,286.64,2020-07-14,318.92,0.11261512698855713,0.12883496613064815
NEM,Basic Materials,2020-02-24,51.34,2020-04-14,61.53,82.8485741540247,72.8380937416599,2020-04-21,59.27,2020-07-16,61.55,0.038468027669984695,273.04,2020-07-16,320.79,0.17488280105479048,0.1364147733848058
GILD,Healthcare,2020-03-06,80.4,2020-04-17,85.79,69.26064294680882,62.93486398888426,2020-04-24,79.64,2020-07-21,76.78,-0.035911602209944715,282.97,2020-07-21,325.01,0.14856698589956507,0.1844785881095098
MOH,Healthcare,2020-02-19,154.89,2020-04-17,175.0,71.51667594191841,66.5071610202472,2020-04-24,168.28,2020-07-21,181.46,0.0783218445448064,282.97,2020-07-21,325.01,0.14856698589956507,0.07024514135475868
AKAM,Technology,2020-02-20,103.34,2020-04-20,108.25,71.88560751551707,64.74638431249375,2020-04-27,103.07,2020-07-22,113.81,0.10420102842728252,287.05,2020-07-22,326.86,0.1386866399581954,0.034485611530912896
HRL,Consumer Defensive,2020-02-14,48.86,2020-04-20,50.83,70.27359876439725,61.00652688677494,2020-04-27,46.65,2020-07-22,49.78,0.06709539121114694,287.05,2020-07-22,326.86,0.1386866399581954,0.07159124874704847
SHOP,Technology,2020-02-12,59.389,2020-04-21,66.574,79.27550980074915,66.20515512171664,2020-04-28,63.365,2020-07-23,92.841,0.4651779373471159,285.73,2020-07-23,322.96,0.1302978336191507,-0.3348801037279652
VRTX,Healthcare,2020-02-19,249.85,2020-04-23,277.7999,65.94155828671896,59.94922650358044,2020-04-30,251.2,2020-07-27,284.21,0.1314092356687897,290.48,2020-07-27,323.22,0.11270999724593778,-0.018699238422851927
NEM,Basic Materials,2020-02-24,51.34,2020-04-23,64.65,82.8485741540247,72.28889888028493,2020-04-30,59.48,2020-07-27,69.04,0.16072629455279097,290.48,2020-07-27,323.22,0.11270999724593778,-0.048016297306853195
LLY,Healthcare,2020-02-06,147.87,2020-04-24,164.9,74.1936391858934,67.8200821750663,2020-05-01,153.63,2020-07-28,162.65,0.058712491049925264,282.79,2020-07-28,321.17,0.13571908483326856,0.07700659378334329
WST,Healthcare,2020-02-19,176.66,2020-04-28,201.79,81.20159234031243,68.88349990325537,2020-05-05,194.8,2020-07-30,268.96,0.38069815195071843,286.19,2020-07-30,323.96,0.13197526119011838,-0.24872289076060006
EQIX,Real Estate,2020-02-21,657.0,2020-04-28,715.75,77.5699860749904,56.412134186785636,2020-05-05,686.39,2020-07-30,777.95,0.13339355177085932,286.19,2020-07-30,323.96,0.13197526119011838,-0.001418290580740944
DLR,Real Estate,2020-02-21,138.46,2020-04-28,158.36,75.38413432800013,62.16032695629061,2020-05-05,148.0,2020-07-30,158.73,0.07250000000000001,286.19,2020-07-30,323.96,0.13197526119011838,0.05947526119011837
DG,Consumer Defensive,2020-02-21,167.04,2020-04-28,183.32,71.01119265749173,63.11258491607279,2020-05-05,174.87,2020-07-30,191.32,0.09406988048264409,286.19,2020-07-30,323.96,0.13197526119011838,0.03790538070747429
AMZN,Consumer Cyclical,2020-02-11,109.3,2020-04-30,123.75,80.7532125432516,69.095725228903,2020-05-07,118.38,2020-08-03,155.59,0.3143267443824971,287.68,2020-08-03,328.79,0.14290183537263634,-0.17142490900986074
GILD,Healthcare,2020-03-06,80.4,2020-04-30,85.67,69.26064294680882,59.79768364797129,2020-05-07,77.61,2020-08-03,71.73,-0.07576343254735207,287.68,2020-08-03,328.79,0.14290183537263634,0.21866526791998842
REGN,Healthcare,2020-03-05,500.0,2020-05-05,581.0,73.79561928816362,64.1748867886579,2020-05-12,557.54,2020-08-06,621.21,0.114198084442372,286.67,2020-08-06,334.33,0.16625388076882808,0.05205579632645607
EQIX,Real Estate,2020-02-21,657.0,2020-05-06,701.15,77.5699860749904,56.138309345690786,2020-05-13,678.8,2020-08-07,791.7,0.1663229228049501,281.6,2020-08-07,334.57,0.18810369318181808,0.021780770376867986
MOH,Healthcare,2020-02-19,154.89,2020-05-07,187.83,71.51667594191841,62.7752926245499,2020-05-14,176.48,2020-08-10,189.3,0.07264279238440619,284.97,2020-08-10,335.57,0.17756255044390623,0.10491975805950005
NOW,Technology,2020-02-19,72.59,2020-05-11,77.7,76.69051804416081,68.90480840368191,2020-05-18,74.97,2020-08-12,85.43,0.13952247565692955,295.0,2020-08-12,337.44,0.14386440677966106,0.004341931122731513
PODD,Healthcare,2020-02-19,219.85,2020-05-11,228.79,80.54601955757275,70.25279123365756,2020-05-18,201.26,2020-08-12,204.65,0.016843883533737447,295.0,2020-08-12,337.44,0.14386440677966106,0.1270205232459236
ROL,Consumer Cyclical,2020-02-21,26.98,2020-05-11,28.53,76.3784859548114,68.2647710519194,2020-05-18,26.27,2020-08-12,36.36,0.38408831366577845,295.0,2020-08-12,337.44,0.14386440677966106,-0.2402239068861174
ODFL,Industrials,2020-02-20,75.74,2020-05-12,78.85,74.54489030817274,62.70120999783075,2020-05-19,76.67,2020-08-13,96.25,0.25538020086083213,291.97,2020-08-13,336.83,0.15364592252628673,-0.1017342783345454
GIS,Consumer Defensive,2020-03-17,60.0,2020-05-14,64.31,67.62359153569217,61.86676981584119,2020-05-21,59.95,2020-08-17,64.28,0.07222685571309428,294.88,2020-08-17,337.91,0.145923765599566,0.0736969098864717
REGN,Healthcare,2020-03-05,500.0,2020-05-18,583.54,73.79561928816362,54.75089051324099,2020-05-26,545.21,2020-08-19,629.63,0.1548394196731533,299.08,2020-08-19,337.23,0.1275578440551024,-0.02728157561805089
DG,Consumer Defensive,2020-02-21,167.04,2020-05-18,185.01,71.01119265749173,63.71973251754285,2020-05-26,180.36,2020-08-19,200.13,0.109614105123087,299.08,2020-08-19,337.23,0.1275578440551024,0.017943738932015396
CHRW,Industrials,2022-03-07,107.58,2022-04-29,112.15,64.90707217726502,55.49512638915394,2022-05-06,106.97,2022-08-03,109.23,0.021127418902496142,411.34,2022-08-03,414.45,0.007560655418874962,-0.01356676348362118
FMC,Basic Materials,2022-02-10,120.57,2022-04-29,136.96,66.98314282131747,49.14360624341173,2022-05-06,119.0,2022-08-03,109.04,-0.08369747899159663,411.34,2022-08-03,414.45,0.007560655418874962,0.09125813441047159
MO,Consumer Defensive,2022-02-18,52.17,2022-04-29,56.99,68.39723512677179,61.809503683969496,2022-05-06,56.57,2022-08-03,44.23,-0.21813682163691006,411.34,2022-08-03,414.45,0.007560655418874962,0.22569747705578502
WMB,Energy,2022-03-07,34.39,2022-05-04,37.05,77.17100461456064,68.70219016112705,2022-05-11,34.46,2022-08-08,32.45,-0.058328496807893204,392.75,2022-08-08,412.99,0.05153405474220252,0.10986255155009572
PKG,Consumer Cyclical,2022-02-09,152.25,2022-05-04,165.72,67.19529879938361,61.81493401340385,2022-05-11,158.83,2022-08-08,137.97,-0.1313353900396651,392.75,2022-08-08,412.99,0.05153405474220252,0.18286944478186762
CTRA,Energy,2022-03-07,27.93,2022-05-05,33.0,73.99959133285888,65.7129578254729,2022-05-12,29.07,2022-08-09,28.13,-0.03233574131406958,392.34,2022-08-09,411.35,0.04845287250853869,0.08078861382260827
FANG,Energy,2022-02-11,136.55,2022-05-05,144.94,63.94125358499593,54.452115840926375,2022-05-12,127.04,2022-08-09,124.54,-0.01967884130982367,392.34,2022-08-09,411.35,0.04845287250853869,0.06813171381836236
